_id,marca_vehiculo,modelo_vehiculo,edad_vehiculo,componente,coste_material,coste_mano_obra
67a101738d8acdc8201d9e7b,Lexus,RX,5,Faro,101.5,106.58
67a101738d8acdc8201d9e7c,Lexus,RX,5,Parabrisas,135.09,155.35
67a101738d8acdc8201d9e7d,Lexus,RX,5,Luna,141.13,155.24
67a101738d8acdc8201d9e7e,Lexus,RX,5,Ventana,73.05,76.7
67a101738d8acdc8201d9e7f,Lexus,RX,5,Techo,128.92,148.26
67a101738d8acdc8201d9e80,Lexus,RX,5,Rueda,70.49,70.49
67a101738d8acdc8201d9e81,Lexus,RX,5,Parachoques,145.86,160.45
67a101748d8acdc8201d9e82,Lexus,RX,5,Guardabarros,109.34,114.81
67a101748d8acdc8201d9e83,Lexus,RX,5,Capo,154.81,170.29
67a101748d8acdc8201d9e84,Lexus,RX,5,Maletero,108.77,119.65
67a101748d8acdc8201d9e85,Lexus,RX,5,Motor,304.23,395.5
67a101748d8acdc8201d9e86,Alfa Romeo,Giulietta,3,Puerta,149.3,164.23
67a101748d8acdc8201d9e87,Alfa Romeo,Giulietta,3,Faro,137.29,144.15
67a101748d8acdc8201d9e88,Alfa Romeo,Giulietta,3,Parabrisas,139.91,160.9
67a101748d8acdc8201d9e89,Alfa Romeo,Giulietta,3,Luna,185,203.5
67a101748d8acdc8201d9e8a,Alfa Romeo,Giulietta,3,Ventana,100.67,105.7
67a101748d8acdc8201d9e8b,Alfa Romeo,Giulietta,3,Techo,133.94,154.03
67a101748d8acdc8201d9e8c,Alfa Romeo,Giulietta,3,Rueda,115.19,115.19
67a101748d8acdc8201d9e8d,Alfa Romeo,Giulietta,3,Parachoques,158.25,174.08
67a101748d8acdc8201d9e8e,Alfa Romeo,Giulietta,3,Guardabarros,168.82,177.26
67a101748d8acdc8201d9e8f,Alfa Romeo,Giulietta,3,Capo,154.45,169.9
67a101748d8acdc8201d9e90,Alfa Romeo,Giulietta,3,Maletero,117.04,128.74
67a101748d8acdc8201d9e91,Alfa Romeo,Giulietta,3,Motor,591.01,768.31
67a101748d8acdc8201d9e92,Tesla,Model X,17,Puerta,142.62,156.88
67a101748d8acdc8201d9e93,Tesla,Model X,17,Faro,83.42,87.59
67a101748d8acdc8201d9e94,Tesla,Model X,17,Parabrisas,114.14,131.26
67a101748d8acdc8201d9e95,Tesla,Model X,17,Luna,99.94,109.93
67a101748d8acdc8201d9e96,Tesla,Model X,17,Ventana,51.95,54.55
67a101748d8acdc8201d9e97,Tesla,Model X,17,Techo,137.3,157.9
67a101748d8acdc8201d9e98,Tesla,Model X,17,Rueda,83.05,83.05
67a101748d8acdc8201d9e99,Tesla,Model X,17,Parachoques,81.93,90.12
67a101748d8acdc8201d9e9a,Tesla,Model X,17,Guardabarros,86.37,90.69
67a101748d8acdc8201d9e9b,Tesla,Model X,17,Capo,88.42,97.26
67a101748d8acdc8201d9e9c,Tesla,Model X,17,Maletero,64.24,70.66
67a101758d8acdc8201d9e9d,Tesla,Model X,17,Motor,275.19,357.75
67a101758d8acdc8201d9e9e,Mitsubishi,Outlander,20,Puerta,82.36,90.6
67a101758d8acdc8201d9e9f,Mitsubishi,Outlander,20,Faro,49.08,51.53
67a101758d8acdc8201d9ea0,Mitsubishi,Outlander,20,Parabrisas,132.64,152.54
67a101758d8acdc8201d9ea1,Mitsubishi,Outlander,20,Luna,94.27,103.7
67a101758d8acdc8201d9ea2,Mitsubishi,Outlander,20,Ventana,40.92,42.97
67a101758d8acdc8201d9ea3,Mitsubishi,Outlander,20,Techo,137.46,158.08
67a101758d8acdc8201d9ea4,Mitsubishi,Outlander,20,Rueda,51.06,51.06
67a101758d8acdc8201d9ea5,Mitsubishi,Outlander,20,Parachoques,58.9,64.79
67a101758d8acdc8201d9ea6,Mitsubishi,Outlander,20,Guardabarros,57.76,60.65
67a101758d8acdc8201d9ea7,Mitsubishi,Outlander,20,Capo,108.89,119.78
67a101758d8acdc8201d9ea8,Mitsubishi,Outlander,20,Maletero,119.44,131.38
67a101758d8acdc8201d9ea9,Mitsubishi,Outlander,20,Motor,250.56,325.73
67a101758d8acdc8201d9eaa,Nissan,Micra,14,Puerta,160.4,176.44
67a101758d8acdc8201d9eab,Nissan,Micra,14,Faro,63.74,66.93
67a101758d8acdc8201d9eac,Nissan,Micra,14,Parabrisas,151.1,173.76
67a101758d8acdc8201d9ead,Nissan,Micra,14,Luna,146.52,161.17
67a101758d8acdc8201d9eae,Nissan,Micra,14,Ventana,64.91,68.16
67a101758d8acdc8201d9eaf,Nissan,Micra,14,Techo,104.66,120.36
67a101758d8acdc8201d9eb0,Nissan,Micra,14,Rueda,60.62,60.62
67a101758d8acdc8201d9eb1,Nissan,Micra,14,Parachoques,130.51,143.56
67a101758d8acdc8201d9eb2,Nissan,Micra,14,Guardabarros,78.57,82.5
67a101758d8acdc8201d9eb3,Nissan,Micra,14,Capo,143.63,157.99
67a101758d8acdc8201d9eb4,Nissan,Micra,14,Maletero,146.52,161.17
67a101758d8acdc8201d9eb5,Nissan,Micra,14,Motor,413.15,537.1
67a101758d8acdc8201d9eb6,Fiat,Punto,17,Puerta,79.76,87.74
67a101758d8acdc8201d9eb7,Fiat,Punto,17,Faro,49.51,51.99
67a101768d8acdc8201d9eb8,Fiat,Punto,17,Parabrisas,124.63,143.32
67a101768d8acdc8201d9eb9,Fiat,Punto,17,Luna,109.2,120.12
67a101768d8acdc8201d9eba,Fiat,Punto,17,Ventana,62.14,65.25
67a101768d8acdc8201d9ebb,Fiat,Punto,17,Techo,120.68,138.78
67a101768d8acdc8201d9ebc,Fiat,Punto,17,Rueda,50.91,50.91
67a101768d8acdc8201d9ebd,Fiat,Punto,17,Parachoques,71.79,78.97
67a101768d8acdc8201d9ebe,Fiat,Punto,17,Guardabarros,91.82,96.41
67a101768d8acdc8201d9ebf,Fiat,Punto,17,Capo,119.24,131.16
67a101768d8acdc8201d9ec0,Fiat,Punto,17,Maletero,103.86,114.25
67a101768d8acdc8201d9ec1,Fiat,Punto,17,Motor,347.99,452.39
67a101768d8acdc8201d9ec2,Jeep,Grand Cherokee,7,Puerta,106.92,117.61
67a101768d8acdc8201d9ec3,Jeep,Grand Cherokee,7,Faro,109.43,114.9
67a101768d8acdc8201d9ec4,Jeep,Grand Cherokee,7,Parabrisas,224.03,257.63
67a101768d8acdc8201d9ec5,Jeep,Grand Cherokee,7,Luna,105.07,115.58
67a101768d8acdc8201d9ec6,Jeep,Grand Cherokee,7,Ventana,128.25,134.66
67a101768d8acdc8201d9ec7,Jeep,Grand Cherokee,7,Techo,126.92,145.96
67a101768d8acdc8201d9ec8,Jeep,Grand Cherokee,7,Rueda,66.19,66.19
67a101768d8acdc8201d9ec9,Jeep,Grand Cherokee,7,Parachoques,166.58,183.24
67a101768d8acdc8201d9eca,Jeep,Grand Cherokee,7,Guardabarros,102.87,108.01
67a101768d8acdc8201d9ecb,Jeep,Grand Cherokee,7,Capo,198.08,217.89
67a101768d8acdc8201d9ecc,Jeep,Grand Cherokee,7,Maletero,166.97,183.67
67a101768d8acdc8201d9ecd,Jeep,Grand Cherokee,7,Motor,446.35,580.25
67a101778d8acdc8201d9ece,Honda,Civic,7,Puerta,128.99,141.89
67a101778d8acdc8201d9ecf,Honda,Civic,7,Faro,127.75,134.14
67a101778d8acdc8201d9ed0,Honda,Civic,7,Parabrisas,177.14,203.71
67a101778d8acdc8201d9ed1,Honda,Civic,7,Luna,198.68,218.55
67a101778d8acdc8201d9ed2,Honda,Civic,7,Ventana,130.7,137.23
67a101778d8acdc8201d9ed3,Honda,Civic,7,Techo,152.19,175.02
67a101778d8acdc8201d9ed4,Honda,Civic,7,Rueda,103.87,103.87
67a101778d8acdc8201d9ed5,Honda,Civic,7,Parachoques,175.4,192.94
67a101778d8acdc8201d9ed6,Honda,Civic,7,Guardabarros,116.56,122.39
67a101778d8acdc8201d9ed7,Honda,Civic,7,Capo,132.57,145.83
67a101778d8acdc8201d9ed8,Honda,Civic,7,Maletero,107.7,118.47
67a101778d8acdc8201d9ed9,Honda,Civic,7,Motor,292.03,379.64
67a101778d8acdc8201d9eda,Kia,Sportage,17,Puerta,90.28,99.31
67a101778d8acdc8201d9edb,Kia,Sportage,17,Faro,92.97,97.62
67a101778d8acdc8201d9edc,Kia,Sportage,17,Parabrisas,123.38,141.89
67a101778d8acdc8201d9edd,Kia,Sportage,17,Luna,110.66,121.73
67a101778d8acdc8201d9ede,Kia,Sportage,17,Ventana,61.43,64.5
67a101778d8acdc8201d9edf,Kia,Sportage,17,Techo,115.29,132.58
67a101778d8acdc8201d9ee0,Kia,Sportage,17,Rueda,46.68,46.68
67a101778d8acdc8201d9ee1,Kia,Sportage,17,Parachoques,61.24,67.36
67a101778d8acdc8201d9ee2,Kia,Sportage,17,Guardabarros,58.9,61.84
67a101778d8acdc8201d9ee3,Kia,Sportage,17,Capo,139.95,153.94
67a101778d8acdc8201d9ee4,Kia,Sportage,17,Maletero,121.15,133.27
67a101778d8acdc8201d9ee5,Kia,Sportage,17,Motor,285.24,370.81
67a101778d8acdc8201d9ee6,Volkswagen,Passat,2,Puerta,127.24,139.96
67a101778d8acdc8201d9ee7,Volkswagen,Passat,2,Faro,157.6,165.48
67a101778d8acdc8201d9ee8,Volkswagen,Passat,2,Parabrisas,174.55,200.73
67a101788d8acdc8201d9ee9,Volkswagen,Passat,2,Luna,226.13,248.74
67a101788d8acdc8201d9eea,Volkswagen,Passat,2,Ventana,90.64,95.17
67a101788d8acdc8201d9eeb,Volkswagen,Passat,2,Techo,138.55,159.33
67a101788d8acdc8201d9eec,Volkswagen,Passat,2,Rueda,94.26,94.26
67a101788d8acdc8201d9eed,Volkswagen,Passat,2,Parachoques,129.9,142.89
67a101788d8acdc8201d9eee,Volkswagen,Passat,2,Guardabarros,184.45,193.67
67a101788d8acdc8201d9eef,Volkswagen,Passat,2,Capo,242.9,267.19
67a101788d8acdc8201d9ef0,Volkswagen,Passat,2,Maletero,111.93,123.12
67a101788d8acdc8201d9ef1,Volkswagen,Passat,2,Motor,298.18,387.63
67a101788d8acdc8201d9ef2,Citroen,C3,9,Puerta,173.39,190.73
67a101788d8acdc8201d9ef3,Citroen,C3,9,Faro,97.82,102.71
67a101788d8acdc8201d9ef4,Citroen,C3,9,Parabrisas,140.86,161.99
67a101788d8acdc8201d9ef5,Citroen,C3,9,Luna,137.13,150.84
67a101788d8acdc8201d9ef6,Citroen,C3,9,Ventana,87.39,91.76
67a101788d8acdc8201d9ef7,Citroen,C3,9,Techo,187.14,215.21
67a101788d8acdc8201d9ef8,Citroen,C3,9,Rueda,63.6,63.6
67a101788d8acdc8201d9ef9,Citroen,C3,9,Parachoques,156.28,171.91
67a101788d8acdc8201d9efa,Citroen,C3,9,Guardabarros,79.5,83.48
67a101788d8acdc8201d9efb,Citroen,C3,9,Capo,115.72,127.29
67a101788d8acdc8201d9efc,Citroen,C3,9,Maletero,150.21,165.23
67a101788d8acdc8201d9efd,Citroen,C3,9,Motor,437.79,569.13
67a101788d8acdc8201d9efe,Honda,Fit,12,Puerta,154.66,170.13
67a101788d8acdc8201d9eff,Honda,Fit,12,Faro,87.83,92.22
67a101788d8acdc8201d9f00,Honda,Fit,12,Parabrisas,200.5,230.57
67a101788d8acdc8201d9f01,Honda,Fit,12,Luna,133.27,146.6
67a101788d8acdc8201d9f02,Honda,Fit,12,Ventana,103.91,109.11
67a101788d8acdc8201d9f03,Honda,Fit,12,Techo,144.28,165.92
67a101798d8acdc8201d9f04,Honda,Fit,12,Rueda,84.35,84.35
67a101798d8acdc8201d9f05,Honda,Fit,12,Parachoques,110.2,121.22
67a101798d8acdc8201d9f06,Honda,Fit,12,Guardabarros,106.46,111.78
67a101798d8acdc8201d9f07,Honda,Fit,12,Capo,104.99,115.49
67a101798d8acdc8201d9f08,Honda,Fit,12,Maletero,167.05,183.76
67a101798d8acdc8201d9f09,Honda,Fit,12,Motor,391.72,509.24
67a101798d8acdc8201d9f0a,Mini,Cooper,7,Puerta,193.43,212.77
67a101798d8acdc8201d9f0b,Mini,Cooper,7,Faro,69.84,73.33
67a101798d8acdc8201d9f0c,Mini,Cooper,7,Parabrisas,223.03,256.48
67a101798d8acdc8201d9f0d,Mini,Cooper,7,Luna,197.05,216.76
67a101798d8acdc8201d9f0e,Mini,Cooper,7,Ventana,124.72,130.96
67a101798d8acdc8201d9f0f,Mini,Cooper,7,Techo,118.06,135.77
67a101798d8acdc8201d9f10,Mini,Cooper,7,Rueda,83.89,83.89
67a101798d8acdc8201d9f11,Mini,Cooper,7,Parachoques,161.51,177.66
67a101798d8acdc8201d9f12,Mini,Cooper,7,Guardabarros,84,88.2
67a101798d8acdc8201d9f13,Mini,Cooper,7,Capo,107.32,118.05
67a101798d8acdc8201d9f14,Mini,Cooper,7,Maletero,151.58,166.74
67a101798d8acdc8201d9f15,Mini,Cooper,7,Motor,311.31,404.7
67a101798d8acdc8201d9f16,Kia,Sportage,11,Puerta,179.22,197.14
67a101798d8acdc8201d9f17,Kia,Sportage,11,Faro,59.73,62.72
67a101798d8acdc8201d9f18,Kia,Sportage,11,Parabrisas,157.39,181
67a101798d8acdc8201d9f19,Kia,Sportage,11,Luna,88.47,97.32
67a101798d8acdc8201d9f1a,Kia,Sportage,11,Ventana,67.68,71.06
67a101798d8acdc8201d9f1b,Kia,Sportage,11,Techo,141.1,162.26
67a101798d8acdc8201d9f1c,Kia,Sportage,11,Rueda,73.23,73.23
67a101798d8acdc8201d9f1d,Kia,Sportage,11,Parachoques,159.08,174.99
67a1017a8d8acdc8201d9f1e,Kia,Sportage,11,Guardabarros,76.14,79.95
67a1017a8d8acdc8201d9f1f,Kia,Sportage,11,Capo,171.37,188.51
67a1017a8d8acdc8201d9f20,Kia,Sportage,11,Maletero,148.19,163.01
67a1017a8d8acdc8201d9f21,Kia,Sportage,11,Motor,327.83,426.18
67a1017a8d8acdc8201d9f22,Jeep,Compass,3,Puerta,142.13,156.34
67a1017a8d8acdc8201d9f23,Jeep,Compass,3,Faro,152.41,160.03
67a1017a8d8acdc8201d9f24,Jeep,Compass,3,Parabrisas,182.09,209.4
67a1017a8d8acdc8201d9f25,Jeep,Compass,3,Luna,136.62,150.28
67a1017a8d8acdc8201d9f26,Jeep,Compass,3,Ventana,96.72,101.56
67a1017a8d8acdc8201d9f27,Jeep,Compass,3,Techo,174.74,200.95
67a1017a8d8acdc8201d9f28,Jeep,Compass,3,Rueda,120.07,120.07
67a1017a8d8acdc8201d9f29,Jeep,Compass,3,Parachoques,148.67,163.54
67a1017a8d8acdc8201d9f2a,Jeep,Compass,3,Guardabarros,142.14,149.25
67a1017a8d8acdc8201d9f2b,Jeep,Compass,3,Capo,138.49,152.34
67a1017a8d8acdc8201d9f2c,Jeep,Compass,3,Maletero,151.2,166.32
67a1017a8d8acdc8201d9f2d,Jeep,Compass,3,Motor,335.08,435.6
67a1017a8d8acdc8201d9f2e,Volvo,XC90,4,Puerta,200.72,220.79
67a1017a8d8acdc8201d9f2f,Volvo,XC90,4,Faro,86.72,91.06
67a1017a8d8acdc8201d9f30,Volvo,XC90,4,Parabrisas,266.88,306.91
67a1017a8d8acdc8201d9f31,Volvo,XC90,4,Luna,193.57,212.93
67a1017a8d8acdc8201d9f32,Volvo,XC90,4,Ventana,124.78,131.02
67a1017a8d8acdc8201d9f33,Volvo,XC90,4,Techo,234.86,270.09
67a1017a8d8acdc8201d9f34,Volvo,XC90,4,Rueda,114.6,114.6
67a1017a8d8acdc8201d9f35,Volvo,XC90,4,Parachoques,179.91,197.9
67a1017a8d8acdc8201d9f36,Volvo,XC90,4,Guardabarros,150.27,157.78
67a1017a8d8acdc8201d9f37,Volvo,XC90,4,Capo,164.9,181.39
67a1017a8d8acdc8201d9f38,Volvo,XC90,4,Maletero,93.48,102.83
67a1017b8d8acdc8201d9f39,Volvo,XC90,4,Motor,464.12,603.36
67a1017b8d8acdc8201d9f3a,Audi,A6,17,Puerta,85.61,94.17
67a1017b8d8acdc8201d9f3b,Audi,A6,17,Faro,76.71,80.55
67a1017b8d8acdc8201d9f3c,Audi,A6,17,Parabrisas,151.16,173.83
67a1017b8d8acdc8201d9f3d,Audi,A6,17,Luna,95.15,104.67
67a1017b8d8acdc8201d9f3e,Audi,A6,17,Ventana,69.86,73.35
67a1017b8d8acdc8201d9f3f,Audi,A6,17,Techo,125.03,143.78
67a1017b8d8acdc8201d9f40,Audi,A6,17,Rueda,47.43,47.43
67a1017b8d8acdc8201d9f41,Audi,A6,17,Parachoques,123.91,136.3
67a1017b8d8acdc8201d9f42,Audi,A6,17,Guardabarros,66.41,69.73
67a1017b8d8acdc8201d9f43,Audi,A6,17,Capo,121.3,133.43
67a1017b8d8acdc8201d9f44,Audi,A6,17,Maletero,137.51,151.26
67a1017b8d8acdc8201d9f45,Audi,A6,17,Motor,236.36,307.27
67a1017b8d8acdc8201d9f46,Seat,Arona,1,Puerta,105.77,116.35
67a1017b8d8acdc8201d9f47,Seat,Arona,1,Faro,158.18,166.09
67a1017b8d8acdc8201d9f48,Seat,Arona,1,Parabrisas,209.32,240.72
67a1017b8d8acdc8201d9f49,Seat,Arona,1,Luna,189.02,207.92
67a1017b8d8acdc8201d9f4a,Seat,Arona,1,Ventana,125.04,131.29
67a1017b8d8acdc8201d9f4b,Seat,Arona,1,Techo,152.96,175.9
67a1017b8d8acdc8201d9f4c,Seat,Arona,1,Rueda,130.33,130.33
67a1017b8d8acdc8201d9f4d,Seat,Arona,1,Parachoques,196.45,216.09
67a1017b8d8acdc8201d9f4e,Seat,Arona,1,Guardabarros,179.81,188.8
67a1017b8d8acdc8201d9f4f,Seat,Arona,1,Capo,123.68,136.05
67a1017b8d8acdc8201d9f50,Seat,Arona,1,Maletero,177.93,195.72
67a1017b8d8acdc8201d9f51,Seat,Arona,1,Motor,454.14,590.38
67a1017c8d8acdc8201d9f52,Renault,Clio,12,Puerta,121.87,134.06
67a1017c8d8acdc8201d9f53,Renault,Clio,12,Faro,67.58,70.96
67a1017c8d8acdc8201d9f54,Renault,Clio,12,Parabrisas,197.59,227.23
67a1017c8d8acdc8201d9f55,Renault,Clio,12,Luna,117.45,129.2
67a1017c8d8acdc8201d9f56,Renault,Clio,12,Ventana,74.95,78.7
67a1017c8d8acdc8201d9f57,Renault,Clio,12,Techo,167.82,192.99
67a1017c8d8acdc8201d9f58,Renault,Clio,12,Rueda,71.76,71.76
67a1017c8d8acdc8201d9f59,Renault,Clio,12,Parachoques,137.73,151.5
67a1017c8d8acdc8201d9f5a,Renault,Clio,12,Guardabarros,122.04,128.14
67a1017c8d8acdc8201d9f5b,Renault,Clio,12,Capo,151.98,167.18
67a1017c8d8acdc8201d9f5c,Renault,Clio,12,Maletero,164.23,180.65
67a1017c8d8acdc8201d9f5d,Renault,Clio,12,Motor,451.7,587.21
67a1017c8d8acdc8201d9f5e,Kia,Rio,10,Puerta,96.99,106.69
67a1017c8d8acdc8201d9f5f,Kia,Rio,10,Faro,111,116.55
67a1017c8d8acdc8201d9f60,Kia,Rio,10,Parabrisas,211.06,242.72
67a1017c8d8acdc8201d9f61,Kia,Rio,10,Luna,98.28,108.11
67a1017c8d8acdc8201d9f62,Kia,Rio,10,Ventana,72.83,76.47
67a1017c8d8acdc8201d9f63,Kia,Rio,10,Techo,101.42,116.63
67a1017c8d8acdc8201d9f64,Kia,Rio,10,Rueda,76.1,76.1
67a1017c8d8acdc8201d9f65,Kia,Rio,10,Parachoques,118.91,130.8
67a1017c8d8acdc8201d9f66,Kia,Rio,10,Guardabarros,115.2,120.96
67a1017c8d8acdc8201d9f67,Kia,Rio,10,Capo,192.89,212.18
67a1017c8d8acdc8201d9f68,Kia,Rio,10,Maletero,125.54,138.09
67a1017c8d8acdc8201d9f69,Kia,Rio,10,Motor,353.14,459.08
67a1017c8d8acdc8201d9f6a,Mitsubishi,Eclipse Cross,13,Puerta,144.28,158.71
67a1017c8d8acdc8201d9f6b,Mitsubishi,Eclipse Cross,13,Faro,91.71,96.3
67a1017d8d8acdc8201d9f6c,Mitsubishi,Eclipse Cross,13,Parabrisas,102.27,117.61
67a1017d8d8acdc8201d9f6d,Mitsubishi,Eclipse Cross,13,Luna,94.73,104.2
67a1017d8d8acdc8201d9f6e,Mitsubishi,Eclipse Cross,13,Ventana,85.14,89.4
67a1017d8d8acdc8201d9f6f,Mitsubishi,Eclipse Cross,13,Techo,152.56,175.44
67a1017d8d8acdc8201d9f70,Mitsubishi,Eclipse Cross,13,Rueda,93.24,93.24
67a1017d8d8acdc8201d9f71,Mitsubishi,Eclipse Cross,13,Parachoques,138.67,152.54
67a1017d8d8acdc8201d9f72,Mitsubishi,Eclipse Cross,13,Guardabarros,68.51,71.94
67a1017d8d8acdc8201d9f73,Mitsubishi,Eclipse Cross,13,Capo,105.3,115.83
67a1017d8d8acdc8201d9f74,Mitsubishi,Eclipse Cross,13,Maletero,70.31,77.34
67a1017d8d8acdc8201d9f75,Mitsubishi,Eclipse Cross,13,Motor,355.14,461.68
67a1017d8d8acdc8201d9f76,BMW,X3,10,Puerta,131.94,145.13
67a1017d8d8acdc8201d9f77,BMW,X3,10,Faro,120.13,126.14
67a1017d8d8acdc8201d9f78,BMW,X3,10,Parabrisas,149.57,172.01
67a1017d8d8acdc8201d9f79,BMW,X3,10,Luna,172.96,190.26
67a1017d8d8acdc8201d9f7a,BMW,X3,10,Ventana,88.13,92.54
67a1017d8d8acdc8201d9f7b,BMW,X3,10,Techo,117.31,134.91
67a1017d8d8acdc8201d9f7c,BMW,X3,10,Rueda,70.37,70.37
67a1017d8d8acdc8201d9f7d,BMW,X3,10,Parachoques,138.18,152
67a1017d8d8acdc8201d9f7e,BMW,X3,10,Guardabarros,144.66,151.89
67a1017d8d8acdc8201d9f7f,BMW,X3,10,Capo,194.62,214.08
67a1017d8d8acdc8201d9f80,BMW,X3,10,Maletero,107.89,118.68
67a1017d8d8acdc8201d9f81,BMW,X3,10,Motor,379.03,492.74
67a1017d8d8acdc8201d9f82,Kia,Optima,9,Puerta,122.09,134.3
67a1017d8d8acdc8201d9f83,Kia,Optima,9,Faro,73.73,77.42
67a1017d8d8acdc8201d9f84,Kia,Optima,9,Parabrisas,118.8,136.62
67a1017d8d8acdc8201d9f85,Kia,Optima,9,Luna,161.73,177.9
67a1017d8d8acdc8201d9f86,Kia,Optima,9,Ventana,101.86,106.95
67a1017e8d8acdc8201d9f87,Kia,Optima,9,Techo,164.07,188.68
67a1017e8d8acdc8201d9f88,Kia,Optima,9,Rueda,97.42,97.42
67a1017e8d8acdc8201d9f89,Kia,Optima,9,Parachoques,123.34,135.67
67a1017e8d8acdc8201d9f8a,Kia,Optima,9,Guardabarros,132.04,138.64
67a1017e8d8acdc8201d9f8b,Kia,Optima,9,Capo,95.87,105.46
67a1017e8d8acdc8201d9f8c,Kia,Optima,9,Maletero,102.08,112.29
67a1017e8d8acdc8201d9f8d,Kia,Optima,9,Motor,233.44,303.47
67a1017e8d8acdc8201d9f8e,Renault,Clio,10,Puerta,82.07,90.28
67a1017e8d8acdc8201d9f8f,Renault,Clio,10,Faro,92.79,97.43
67a1017e8d8acdc8201d9f90,Renault,Clio,10,Parabrisas,161.29,185.48
67a1017e8d8acdc8201d9f91,Renault,Clio,10,Luna,102.32,112.55
67a1017e8d8acdc8201d9f92,Renault,Clio,10,Ventana,111.29,116.85
67a1017e8d8acdc8201d9f93,Renault,Clio,10,Techo,204.82,235.54
67a1017e8d8acdc8201d9f94,Renault,Clio,10,Rueda,90.09,90.09
67a1017e8d8acdc8201d9f95,Renault,Clio,10,Parachoques,164.51,180.96
67a1017e8d8acdc8201d9f96,Renault,Clio,10,Guardabarros,73.03,76.68
67a1017e8d8acdc8201d9f97,Renault,Clio,10,Capo,166.64,183.3
67a1017e8d8acdc8201d9f98,Renault,Clio,10,Maletero,168.61,185.47
67a1017e8d8acdc8201d9f99,Renault,Clio,10,Motor,240.66,312.86
67a1017e8d8acdc8201d9f9a,McLaren,765LT,11,Puerta,86,94.6
67a1017e8d8acdc8201d9f9b,McLaren,765LT,11,Faro,78.78,82.72
67a1017e8d8acdc8201d9f9c,McLaren,765LT,11,Parabrisas,123.08,141.54
67a1017e8d8acdc8201d9f9d,McLaren,765LT,11,Luna,150.71,165.78
67a1017e8d8acdc8201d9f9e,McLaren,765LT,11,Ventana,88.74,93.18
67a1017e8d8acdc8201d9f9f,McLaren,765LT,11,Techo,175.88,202.26
67a1017e8d8acdc8201d9fa0,McLaren,765LT,11,Rueda,53.91,53.91
67a1017e8d8acdc8201d9fa1,McLaren,765LT,11,Parachoques,124.97,137.47
67a1017f8d8acdc8201d9fa2,McLaren,765LT,11,Guardabarros,122.85,128.99
67a1017f8d8acdc8201d9fa3,McLaren,765LT,11,Capo,115.27,126.8
67a1017f8d8acdc8201d9fa4,McLaren,765LT,11,Maletero,126.57,139.23
67a1017f8d8acdc8201d9fa5,McLaren,765LT,11,Motor,276.95,360.04
67a1017f8d8acdc8201d9fa6,Chevrolet,Equinox,1,Puerta,174.71,192.18
67a1017f8d8acdc8201d9fa7,Chevrolet,Equinox,1,Faro,112.74,118.38
67a1017f8d8acdc8201d9fa8,Chevrolet,Equinox,1,Parabrisas,273.79,314.86
67a1017f8d8acdc8201d9fa9,Chevrolet,Equinox,1,Luna,153.73,169.1
67a1017f8d8acdc8201d9faa,Chevrolet,Equinox,1,Ventana,106.53,111.86
67a1017f8d8acdc8201d9fab,Chevrolet,Equinox,1,Techo,198.53,228.31
67a1017f8d8acdc8201d9fac,Chevrolet,Equinox,1,Rueda,141.41,141.41
67a1017f8d8acdc8201d9fad,Chevrolet,Equinox,1,Parachoques,99.47,109.42
67a1017f8d8acdc8201d9fae,Chevrolet,Equinox,1,Guardabarros,156.42,164.24
67a1017f8d8acdc8201d9faf,Chevrolet,Equinox,1,Capo,222.9,245.19
67a1017f8d8acdc8201d9fb0,Chevrolet,Equinox,1,Maletero,217.74,239.51
67a1017f8d8acdc8201d9fb1,Chevrolet,Equinox,1,Motor,396.98,516.07
67a1017f8d8acdc8201d9fb2,Renault,Twingo,19,Puerta,66.58,73.24
67a1017f8d8acdc8201d9fb3,Renault,Twingo,19,Faro,65.33,68.6
67a1017f8d8acdc8201d9fb4,Renault,Twingo,19,Parabrisas,82.88,95.31
67a1017f8d8acdc8201d9fb5,Renault,Twingo,19,Luna,109.03,119.93
67a1017f8d8acdc8201d9fb6,Renault,Twingo,19,Ventana,46.97,49.32
67a1017f8d8acdc8201d9fb7,Renault,Twingo,19,Techo,90.66,104.26
67a1017f8d8acdc8201d9fb8,Renault,Twingo,19,Rueda,49.96,49.96
67a1017f8d8acdc8201d9fb9,Renault,Twingo,19,Parachoques,59.56,65.52
67a1017f8d8acdc8201d9fba,Renault,Twingo,19,Guardabarros,65.95,69.25
67a1017f8d8acdc8201d9fbb,Renault,Twingo,19,Capo,135.52,149.07
67a1017f8d8acdc8201d9fbc,Renault,Twingo,19,Maletero,118.94,130.83
67a101808d8acdc8201d9fbd,Renault,Twingo,19,Motor,216.92,282
67a101808d8acdc8201d9fbe,Bugatti,Bolide,1,Puerta,219.35,241.29
67a101808d8acdc8201d9fbf,Bugatti,Bolide,1,Faro,132.69,139.32
67a101808d8acdc8201d9fc0,Bugatti,Bolide,1,Parabrisas,211.22,242.9
67a101808d8acdc8201d9fc1,Bugatti,Bolide,1,Luna,129.98,142.98
67a101808d8acdc8201d9fc2,Bugatti,Bolide,1,Ventana,155.71,163.5
67a101808d8acdc8201d9fc3,Bugatti,Bolide,1,Techo,136.8,157.32
67a101808d8acdc8201d9fc4,Bugatti,Bolide,1,Rueda,100.22,100.22
67a101808d8acdc8201d9fc5,Bugatti,Bolide,1,Parachoques,210.56,231.62
